Bug Report ID,Ranks-unsorted,Ranks,Files
2,"[4, 2]","[2, 4]","['/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-2/app/src/main/java/io/github/zwieback/familyfinance/business/chart/fragment/HorizontalBarChartFragment.java', '/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-2/app/src/main/java/io/github/zwieback/familyfinance/business/chart/fragment/PieChartFragment.java']"
8,[4],[4],['/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-8/app/src/main/java/de/koelle/christian/trickytripper/TrickyTripperActivity.java']
10,"[2, 5, 3]","[2, 3, 5]","['/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-10/app/src/main/java/me/zhanghai/android/files/ftpserver/FtpServerService.java', '/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-10/app/src/main/java/me/zhanghai/android/files/ftpserver/FtpServerReceiver.java', '/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-10/app/src/main/java/me/zhanghai/android/files/ftpserver/FtpServerStatePreference.java']"
11,"[26, 21, 6, 29, 32, 39, 1]","[1, 6, 21, 26, 29, 32, 39]","['/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-11/app/src/main/java/com/droidheat/musicplayer/PlayActivity.java', '/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-11/app/src/main/java/com/droidheat/musicplayer/MusicDockFragment.java', '/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-11/app/src/main/java/com/droidheat/musicplayer/HomeFragment.java', '/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-11/app/src/main/java/com/droidheat/musicplayer/SplashActivity.java', '/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-11/app/src/main/java/com/droidheat/musicplayer/SongsManager.java', '/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-11/app/src/main/java/com/droidheat/musicplayer/MusicPlayback.java', '/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-11/app/src/main/java/com/droidheat/musicplayer/QueueFragment.java']"
18,"[8, 30, 1]","[1, 8, 30]","['/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-18/Calendula/src/main/java/es/usc/citius/servando/calendula/fragments/RoutineCreateOrEditFragment.java', '/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-18/Calendula/src/main/java/es/usc/citius/servando/calendula/fragments/ScheduleTimetableFragment.java', '/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-18/Calendula/src/main/java/es/usc/citius/servando/calendula/fragments/MedicineCreateOrEditFragment.java']"
19,[3],[3],['/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-19/app/src/main/java/de/westnordost/streetcomplete/quests/housenumber/AddHousenumberForm.java']
44,[3],[3],['/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-44/omniNotes/src/main/java/it/feio/android/omninotes/utils/TagsHelper.java']
45,[12],[12],['/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-45/omniNotes/src/main/java/it.feio.android.omninotes.helpers/GeocodeProviderBaseFactory.java']
53,[1],[1],['/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-53/app/src/main/java/net/gsantner/markor/ui/NewFileDialog.java']
54,[34],[34],['/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-54/app/src/main/java/net/gsantner/markor/util/AppSettings.java']
55,"[2, 5]","[2, 5]","['/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-55/app/src/main/java/com/fieldbook/tracker/traits/MultiCatTraitLayout.java', '/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-55/app/src/main/java/com/fieldbook/tracker/traits/CategoricalTraitLayout.java']"
56,[1],[1],['/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-56/app/src/main/java/com/fieldbook/tracker/traits/LabelPrintTraitLayout.java']
71,[2],[2],['/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-71/app/src/main/java/fr/neamar/kiss/forwarder/ExperienceTweaks.java']
76,"[1, 2]","[1, 2]","['/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-76/app/src/main/java/com/genonbeta/TrebleShot/adapter/FileListAdapter.java', '/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-76/app/src/main/java/com/genonbeta/TrebleShot/fragment/FileListFragment.java']"
