Bug Report ID,#Files (.java),Ranks,Ranked Buggy Files,Ranks (Unsorted)
1096,0,[],[],[]
1146,0,[],[],[]
1147,1,[1],['bug-1147/GPSTest/src/main/java/com/android/gpstest/NavigationDrawerFragment.java'],[1]
1151,0,[],[],[]
1223,1,[],[],[]
1645,1,[1],['bug-1645/app/src/main/java/com/german_software_engineers/trainerapp/ExerciseDialog.java'],[1]
106,69,[68],['bug-106/app/src/main/java/com/poupa/vinylmusicplayer/loader/SongLoader.java'],[68]
110,143,[5],['bug-110/app/src/main/java/com/poupa/vinylmusicplayer/provider/Discography.java'],[5]
168,185,[49],['bug-168/main/src/cgeo/geocaching/maps/MapProviderFactory.java'],[49]
271,1,[],[],[]
